"ActivityLabel" "SubjectID" "tBodyAcc-mean()-X" "tBodyAcc-mean()-Y" "tBodyAcc-mean()-Z" "tBodyAcc-std()-X" "tBodyAcc-std()-Y" "tBodyAcc-std()-Z" "tGravityAcc-mean()-X" "tGravityAcc-mean()-Y" "tGravityAcc-mean()-Z" "tGravityAcc-std()-X" "tGravityAcc-std()-Y" "tGravityAcc-std()-Z" "tBodyAccJerk-mean()-X" "tBodyAccJerk-mean()-Y" "tBodyAccJerk-mean()-Z" "tBodyAccJerk-std()-X" "tBodyAccJerk-std()-Y" "tBodyAccJerk-std()-Z" "tBodyGyro-mean()-X" "tBodyGyro-mean()-Y" "tBodyGyro-mean()-Z" "tBodyGyro-std()-X" "tBodyGyro-std()-Y" "tBodyGyro-std()-Z" "tBodyGyroJerk-mean()-X" "tBodyGyroJerk-mean()-Y" "tBodyGyroJerk-mean()-Z" "tBodyGyroJerk-std()-X" "tBodyGyroJerk-std()-Y" "tBodyGyroJerk-std()-Z" "tBodyAccMag-mean()" "tBodyAccMag-std()" "tGravityAccMag-mean()" "tGravityAccMag-std()" "tBodyAccJerkMag-mean()" "tBodyAccJerkMag-std()" "tBodyGyroMag-mean()" "tBodyGyroMag-std()" "tBodyGyroJerkMag-mean()" "tBodyGyroJerkMag-std()" "fBodyAcc-mean()-X" "fBodyAcc-mean()-Y" "fBodyAcc-mean()-Z" "fBodyAcc-std()-X" "fBodyAcc-std()-Y" "fBodyAcc-std()-Z" "fBodyAccJerk-mean()-X" "fBodyAccJerk-mean()-Y" "fBodyAccJerk-mean()-Z" "fBodyAccJerk-std()-X" "fBodyAccJerk-std()-Y" "fBodyAccJerk-std()-Z" "fBodyGyro-mean()-X" "fBodyGyro-mean()-Y" "fBodyGyro-mean()-Z" "fBodyGyro-std()-X" "fBodyGyro-std()-Y" "fBodyGyro-std()-Z" "fBodyAccMag-mean()" "fBodyAccMag-std()" "fBodyBodyAccJerkMag-mean()" "fBodyBodyAccJerkMag-std()" "fBodyBodyGyroMag-mean()" "fBodyBodyGyroMag-std()" "fBodyBodyGyroJerkMag-mean()" "fBodyBodyGyroJerkMag-std()"
"WALKING" 17 0.31367978 0.013491073 -0.094590823 -0.30130363 0.017371144 -0.34545459 0.91398598 -0.30533713 -0.15137238 -0.97797977 -0.97721874 -0.97006889 0.30180502 -0.17090277 0.046278313 -0.31575329 -0.1973172 -0.47256043 -0.039459049 -0.032599486 0.071409792 -0.35046304 -0.47482527 -0.33925332 -0.21385131 0.16117509 -0.31227169 -0.30711953 -0.68360176 -0.48296105 -0.15196058 -0.43374622 -0.15196058 -0.43374622 -0.310048 -0.24260839 -0.27473953 -0.44470497 -0.53554899 -0.61372292 -0.29786349 -0.061517983 -0.35871648 -0.30257738 -0.0065925731 -0.3903641 -0.37301256 -0.24284664 -0.44705868 -0.3165798 -0.20051353 -0.49519277 -0.27168507 -0.51301345 -0.26508815 -0.37791008 -0.45616226 -0.42582197 -0.40561726 -0.5378198 -0.28683184 -0.19363176 -0.4843351 -0.51253844 -0.61800402 -0.63521928
"WALKING" 18 0.26099798 -0.014310865 -0.06682503 -0.33424001 -0.25454991 -0.28297566 0.89740783 -0.27308674 -0.22739481 -0.97098997 -0.99002271 -0.98010166 0.39858861 0.17051388 0.031527588 -0.31483077 -0.33433682 -0.51280615 -0.027264653 -0.016766796 0.1177713 -0.76596003 -0.45930813 -0.48251971 -0.09381582 0.14873902 -0.043828039 -0.67325209 -0.60948119 -0.66164219 -0.2413149 -0.41257922 -0.2413149 -0.41257922 -0.31266189 -0.40708 -0.5097635 -0.58443803 -0.62055871 -0.66925523 -0.29642411 -0.31900711 -0.37524074 -0.34962066 -0.26860317 -0.28916661 -0.35099932 -0.42962158 -0.46745965 -0.33723525 -0.27694935 -0.55590894 -0.70726606 -0.46557286 -0.58164073 -0.78455055 -0.4592078 -0.50106739 -0.30770694 -0.57246249 -0.40792585 -0.40948812 -0.55786252 -0.67919125 -0.65392903 -0.71176872
"WALKING" 19 0.33544145 0.0083722748 -0.13780241 -0.077915941 0.27026239 -0.037174184 0.92460609 -0.18955823 -0.15705083 -0.96048591 -0.9666838 -0.93754842 0.16186538 0.52067408 0.32359926 0.16811399 0.11991384 0.054933019 -0.10699392 -0.0061250978 0.14537562 0.044048914 0.024046967 -0.065242767 -0.36267943 0.10853451 0.054639865 0.21262278 -0.076591297 -0.1210558 0.08223313 -0.074262831 0.08223313 -0.074262831 0.21422559 0.16905313 0.20565411 -0.0014726344 0.0082046702 -0.1226677 -0.053902537 0.34533709 0.060336336 -0.08752757 0.14695985 -0.18205701 0.086887516 0.08233213 0.096022534 0.14996167 0.085085957 0.017598346 0.26996951 0.066431831 0.080913615 -0.028226615 -0.010335984 -0.20397946 0.092473372 -0.32787502 0.24296351 0.072271942 0.03353335 -0.20547753 -0.095971736 -0.21984446
"WALKING" 20 0.24290236 -0.048978562 -0.11691207 -0.15830277 0.58400554 -0.335137 0.89162606 -0.36603437 0.040948826 -0.98840928 -0.97224474 -0.97137191 -0.23765052 0.11494272 -0.026433987 -0.074994871 0.38017505 -0.38829875 0.039186153 -0.045559536 0.084578994 -0.34261235 0.2279483 -0.23094241 0.087665718 -0.26162147 0.14233918 -0.20041756 -0.072889794 0.0019701365 0.087075909 -0.17514644 0.087075909 -0.17514644 0.01669835 0.034999894 0.062892316 0.0079433603 -0.10461126 -0.099275635 -0.061790094 0.5583073 -0.37830127 -0.19944368 0.49697403 -0.3634521 -0.11365222 0.38977024 -0.3784734 -0.11622788 0.26694276 -0.39599594 -0.12366514 0.1112854 -0.057647304 -0.41256912 0.28614322 -0.36752995 -0.019831644 -0.40613629 0.068000806 -0.015318916 0.051157074 -0.20504672 -0.17771046 -0.06585359
"WALKING" 21 0.27410011 0.00040772839 -0.11757784 -0.35340172 0.029845332 -0.21044783 0.86197642 -0.37225216 -0.203547 -0.97168151 -0.97450558 -0.95574808 -0.016550448 -0.15735383 -0.028262967 -0.17992972 -0.14899055 -0.47399365 0.012654157 -0.18172076 -0.048365292 -0.45611675 -0.50727841 -0.34161971 -0.039533989 0.14892285 -0.075504495 -0.31443461 -0.59388052 -0.52626199 -0.16059344 -0.40266691 -0.16059344 -0.40266691 -0.21713027 -0.19240774 -0.33909695 -0.52811156 -0.50966767 -0.55183009 -0.32054346 -0.017310193 -0.35139736 -0.3667294 -0.010538544 -0.19824244 -0.22740742 -0.20241751 -0.45849581 -0.20225728 -0.14641152 -0.48698162 -0.3149953 -0.46894412 -0.34010296 -0.5009019 -0.53598623 -0.40220838 -0.38760618 -0.50369584 -0.26934729 -0.1081286 -0.50797166 -0.62768459 -0.56423876 -0.56680056
"WALKING" 22 0.29604176 -0.018401086 -0.14668305 0.015215796 0.06932317 -0.22407113 0.94089961 -0.27965919 -0.058753041 -0.95296749 -0.94002397 -0.93904468 0.025455009 -0.015831994 0.19421309 0.16009109 0.10880433 -0.2635502 0.0036758201 -0.1161999 0.059616998 -0.31521875 -0.47701347 -0.17191564 -0.45221153 0.072836365 0.27211645 -0.3175285 -0.61362566 -0.21893977 0.083554851 -0.17421896 0.083554851 -0.17421896 0.0603478 0.16949943 -0.22039597 -0.39408275 -0.46101167 -0.53108379 -0.011137917 0.078579119 -0.20491974 0.025431191 -0.0034295565 -0.29937524 0.12479265 0.093765144 -0.21981856 0.093869425 0.047088789 -0.30393092 -0.16904377 -0.48267904 -0.040597634 -0.36196147 -0.47719508 -0.29550122 -0.0060482331 -0.4154099 0.13269245 0.2100198 -0.4342189 -0.47022995 -0.57521114 -0.50990875
"WALKING" 23 0.2836579 -0.035174504 -0.16904945 -0.43220112 -0.2259924 0.12155685 0.93561849 -0.16256834 -0.18733773 -0.9607618 -0.94572379 -0.88239183 -0.0011385686 -0.027231786 0.36474151 -0.35087598 -0.2494123 -0.12888693 0.013966178 -0.12201354 0.039879524 -0.53291415 -0.10790616 -0.16991554 0.0066839905 0.26029078 0.17720171 -0.34445473 -0.046208268 -0.4105535 -0.20925308 -0.25312743 -0.20925308 -0.25312743 -0.20344327 -0.15243562 -0.21123176 -0.14369519 -0.2067288 -0.065155683 -0.38330658 -0.16225726 0.042542272 -0.45259755 -0.31164893 0.076480239 -0.37954673 -0.26950711 -0.10884135 -0.37813754 -0.27890451 -0.14616723 -0.3459056 -0.070128191 -0.20653129 -0.59375204 -0.13836918 -0.23405414 -0.168625 -0.42137319 -0.22083288 -0.077941192 -0.16899915 -0.27438184 -0.16238147 -0.012921039
"WALKING" 24 0.28704408 -0.056452461 -0.13942428 -0.60977128 -0.16051805 -0.35527444 0.95802177 -0.13451991 -0.15024844 -0.98147331 -0.93277525 -0.96362324 0.0029528092 -0.39720984 -0.24163484 -0.57947358 -0.46620775 -0.54663987 0.11203632 -0.10937132 0.061740524 -0.33370164 -0.51596353 -0.4289109 0.39385308 -0.13838624 -0.33056456 -0.51863579 -0.57480779 -0.58809453 -0.41069782 -0.47178042 -0.41069782 -0.47178042 -0.50240118 -0.52583795 -0.34757635 -0.22905987 -0.55959203 -0.59810559 -0.60801247 -0.12321171 -0.38371565 -0.6103389 -0.23430879 -0.39035137 -0.60833738 -0.49853069 -0.55742134 -0.58626467 -0.46594493 -0.53575532 -0.14165124 -0.52792489 -0.36443209 -0.39460237 -0.51208131 -0.50384876 -0.42871881 -0.57936135 -0.55130423 -0.49615599 -0.20957672 -0.38011745 -0.63153723 -0.5847424
"WALKING" 25 0.27893018 -0.002086136 -0.07585518 -0.6241622 -0.15817629 -0.45149421 0.96353363 -0.13781689 0.082196196 -0.98562104 -0.94384371 -0.91899036 0.31987926 -0.20969865 0.15665017 -0.67581998 -0.39821241 -0.69361108 0.22593548 -0.17919813 0.15976226 -0.47319603 -0.62310212 -0.59063777 -0.32773828 0.17631291 -0.029044735 -0.50421647 -0.83024645 -0.69484883 -0.43369801 -0.53160295 -0.43369801 -0.53160295 -0.58397464 -0.56332176 -0.41327085 -0.47223038 -0.69735846 -0.76783172 -0.59831067 -0.23087722 -0.5544223 -0.63468693 -0.17423896 -0.44022197 -0.65398684 -0.45847524 -0.66902097 -0.73362145 -0.37208009 -0.7159487 -0.3335998 -0.65864876 -0.59980857 -0.51745295 -0.60522249 -0.62495093 -0.51479956 -0.61356964 -0.57823085 -0.54665534 -0.51021287 -0.53650651 -0.77101147 -0.77940689
"WALKING" 26 0.24628836 -0.023888053 -0.098246087 -0.42551854 -0.14021938 -0.32867202 0.96333364 -0.14932497 0.099443889 -0.97849586 -0.9747351 -0.94123962 -0.019923174 0.29775319 -0.028022219 -0.38941645 -0.20859148 -0.39659383 0.11557798 -0.12551191 0.092125411 -0.43815827 -0.58799003 -0.35348344 0.1407598 -0.16434111 0.093737894 -0.30286127 -0.56967154 -0.51602423 -0.27120213 -0.5081394 -0.27120213 -0.5081394 -0.29720042 -0.31465954 -0.37114723 -0.45161395 -0.46956895 -0.5883587 -0.4138891 -0.076875536 -0.37047048 -0.43007578 -0.23087593 -0.35828044 -0.42148273 -0.24992216 -0.42426635 -0.40962224 -0.21582144 -0.37150122 -0.20950444 -0.57605138 -0.3332779 -0.5126679 -0.59840734 -0.41925819 -0.42526578 -0.63818102 -0.35454141 -0.26802322 -0.42908184 -0.56655337 -0.61038738 -0.58915723
"WALKING" 27 0.32143808 -0.02805346 -0.10934773 -0.44701159 -0.16661399 -0.26087925 0.91288739 -0.22270144 -0.24686258 -0.98028083 -0.9808236 -0.98526857 0.21586227 0.13484188 -0.08566321 -0.34116601 -0.10625267 -0.39872986 0.022662976 -0.13502383 0.019382842 -0.62669903 -0.41786756 -0.23428193 -0.098991741 -0.048928986 -0.049977797 -0.49009171 -0.57513245 -0.43710256 -0.29663164 -0.41028197 -0.29663164 -0.41028197 -0.23193657 -0.30803543 -0.38943464 -0.42561159 -0.51488836 -0.61277031 -0.40281643 -0.13126681 -0.26452144 -0.46536206 -0.23896027 -0.31866684 -0.36797219 -0.21083102 -0.38570324 -0.37125867 -0.052156784 -0.40940391 -0.52509094 -0.44247937 -0.28695223 -0.65891503 -0.4072286 -0.28769798 -0.30580202 -0.57019401 -0.25762137 -0.37882863 -0.44647886 -0.51035421 -0.59477673 -0.66523764
"WALKING" 28 0.36886006 -0.01269483 -0.10039906 -0.31843765 -0.16566815 -0.22599889 0.9418289 -0.22567054 -0.13829923 -0.98391152 -0.98302926 -0.97560434 -0.18792196 0.005540278 -0.061186862 -0.34666461 -0.29354221 -0.44798445 -0.031512165 0.032314429 0.052778355 -0.53054765 -0.4552559 -0.16202838 -0.21559875 -0.099634726 0.21200544 -0.43904916 -0.61412196 -0.44428732 -0.18516875 -0.4407467 -0.18516875 -0.4407467 -0.29146903 -0.41015238 -0.32614245 -0.47141164 -0.53202185 -0.60915628 -0.30699129 -0.21332898 -0.31401125 -0.32292124 -0.19345268 -0.23873899 -0.3853625 -0.3878949 -0.42006821 -0.36363884 -0.23917115 -0.47296874 -0.42400074 -0.4769513 -0.17072772 -0.56448655 -0.44606622 -0.23571188 -0.38252806 -0.56307767 -0.42284482 -0.39778266 -0.53887497 -0.51632749 -0.61599379 -0.62760964
"WALKING" 29 0.26268316 -0.0015427462 -0.094856558 -0.26441391 -0.084046009 -0.3388727 0.96840316 -0.12751187 0.068219494 -0.9858932 -0.96398666 -0.96006658 0.24943836 -0.10266056 0.10410135 -0.28793733 -0.17878234 -0.54562784 -0.015777003 -0.092776796 0.12658561 -0.5782644 -0.21168873 -0.44586323 0.0029587802 -0.29704106 -0.21104936 -0.24496816 -0.60069944 -0.53461379 -0.1700971 -0.35023748 -0.1700971 -0.35023748 -0.32132643 -0.22425962 -0.31919804 -0.3148426 -0.49160044 -0.54047593 -0.22819784 -0.069327637 -0.40187507 -0.27912587 -0.14996299 -0.35599083 -0.24578011 -0.16847136 -0.49701152 -0.40719193 -0.25222148 -0.59275084 -0.34468694 -0.36156773 -0.39877361 -0.65922272 -0.13733866 -0.51279459 -0.32684514 -0.46439502 -0.21512829 -0.24015737 -0.39559692 -0.37739515 -0.55457083 -0.55415811
"WALKING" 30 0.27037797 -0.026488024 -0.061389158 -0.36629316 -0.096410819 0.012037892 0.96092694 -0.1285752 0.048650424 -0.96859278 -0.98675603 -0.89187009 0.21716537 0.19339623 0.023390575 -0.36345319 -0.15729065 -0.42834945 0.03444752 -0.070005147 0.05134118 -0.38555315 0.035883914 -0.12322102 -0.0068429393 -0.017868438 -0.13928206 -0.29416647 -0.48123973 -0.41989465 -0.15565408 -0.324218 -0.15565408 -0.324218 -0.2699941 -0.33255369 0.00026783319 -0.25940009 -0.41449497 -0.49591452 -0.35234064 -0.15271958 -0.24051763 -0.37179203 -0.12426513 0.058893208 -0.36153451 -0.23842925 -0.38853104 -0.42428546 -0.12420117 -0.46528141 -0.28043199 -0.20448173 -0.21616031 -0.4199442 0.15257716 -0.17492253 -0.29999626 -0.44298041 -0.27601763 -0.40965146 -0.34619392 -0.32737484 -0.50945062 -0.51331188
"WALKING_DOWNSTAIRS" 1 0.2860648 0.016799817 -0.16313273 0.030550912 -0.19581464 -0.21811161 0.92029884 -0.26803107 -0.071058677 -0.94852139 -0.92929131 -0.92883332 -0.77679071 0.131579 0.58979262 0.0069189109 -0.27202222 -0.18430995 0.34177463 -0.2489889 0.18573351 -0.71580572 -0.14105926 -0.12087797 -0.14236608 -0.35398133 0.090255705 -0.57718079 -0.17650204 -0.24870669 0.0070920245 -0.037415797 0.0070920245 -0.037415797 -0.10403972 0.086988496 -0.13356154 -0.34962266 -0.28780687 -0.22044868 0.14829158 -0.16465436 -0.14983145 -0.019532543 -0.26388311 -0.32749888 0.032643302 -0.28933496 -0.10414665 -0.11719463 -0.30327663 -0.26236278 -0.58809566 -0.062125877 -0.067350272 -0.75807836 -0.19984155 -0.21948268 0.029992653 -0.22721307 0.1552484 -0.015281472 -0.20798475 -0.60715758 -0.18826851 -0.3223018
"WALKING_DOWNSTAIRS" 2 0.29417901 -0.034406963 -0.12252018 0.16653192 0.40635988 -0.38981004 0.87259817 -0.3486767 0.1175891 -0.97057847 -0.94787664 -0.93160211 0.1641766 0.11749101 0.10409273 0.27812501 0.33240384 -0.56770151 0.30676655 -0.27934076 0.30683161 -0.3708028 -0.43723269 -0.1646833 -0.21997758 0.079180776 -0.14735127 0.087300421 -0.32878905 0.043059284 0.16349347 0.2556843 0.16349347 0.2556843 0.10427448 0.25878987 -0.18361519 -0.25498781 -0.20750712 -0.14006455 0.077488128 0.43598508 -0.40622208 0.19979413 0.30061482 -0.42916936 0.25328721 0.31659567 -0.54069403 0.18937334 0.25537752 -0.59207535 -0.055885017 -0.31339772 0.11745483 -0.47731489 -0.53386344 -0.35808288 0.3576387 -0.0010427611 0.29317559 0.20738603 -0.22857015 -0.40737002 -0.22424278 -0.098111018
"WALKING_DOWNSTAIRS" 3 0.27667259 -0.035498731 -0.038827229 0.12056426 0.10567579 -0.28876878 0.93606535 -0.2248743 -0.15001633 -0.96630863 -0.9759462 -0.90819678 0.06358358 -0.44286845 -0.012621829 0.032483284 0.10547325 -0.49012705 0.17632346 -0.20856791 -0.0031920771 -0.20058103 -0.53840627 -0.40595732 -0.1074661 -0.12274628 -0.073932622 -0.1257658 -0.64127741 -0.23257165 0.12525688 0.0237466 0.12525688 0.0237466 -0.03595721 -0.025785732 -0.20534192 -0.28528091 -0.40315075 -0.53454895 0.040521567 0.15852477 -0.35054669 0.15057513 0.0059342402 -0.31051643 -0.023710489 0.072500688 -0.48497284 0.0002961944 0.066117076 -0.49346155 -0.030406208 -0.53953162 -0.27270825 -0.25506508 -0.5409258 -0.51119497 0.065172888 -0.15959731 0.059504436 -0.15410257 -0.27542743 -0.41873469 -0.50066779 -0.61740641
"WALKING_DOWNSTAIRS" 4 0.27377455 -0.0037138714 -0.22327604 0.2241148 0.13447854 -0.42047835 0.94668564 -0.024769733 0.14355259 -0.96216362 -0.89911237 -0.88673292 -0.22672216 -0.17468154 -0.16427438 0.096942769 0.19115786 -0.54645304 0.4295398 -0.068920825 0.26359254 -0.34680863 -0.6124496 -0.2469758 -0.39041674 0.14366184 -0.11719622 -0.18404952 -0.76810587 0.1105809 0.18977386 0.095448289 0.18977386 0.095448289 0.03841332 -0.049535324 -0.20600183 -0.20789604 -0.41456017 -0.45491238 0.023358437 0.22751957 -0.39344482 0.29471504 0.0086367906 -0.48492129 0.080432419 0.16264926 -0.48231991 0.015275855 0.14018725 -0.6114113 -0.07625555 -0.60345305 0.056473141 -0.43520966 -0.62076972 -0.44796198 0.19076857 -0.13272902 0.063452971 -0.21681572 -0.21440377 -0.34114522 -0.43970662 -0.51175473
"WALKING_DOWNSTAIRS" 5 0.352242 0.027333299 -0.065568885 0.29849248 -0.061034099 -0.40143904 0.94690965 -0.11773824 0.035185252 -0.95872087 -0.8632839 -0.92888041 0.34136158 -0.042535746 0.17551249 0.054975015 -0.077093548 -0.58579478 0.4331339 -0.13519158 0.14615124 -0.61771817 -0.52133135 -0.36220373 -0.1040545 -0.23319486 -0.057093868 -0.43438161 -0.57667653 -0.19931577 0.19057908 0.19667901 0.19057908 0.19667901 -0.094138314 -0.074282242 -0.27600069 -0.49105182 -0.4617835 -0.55049332 0.14524955 -0.044089086 -0.41919946 0.35409693 -0.12966738 -0.43902543 -0.0081120165 -0.1526254 -0.57809787 0.028017118 -0.055052163 -0.59141748 -0.42958411 -0.48065487 -0.21080497 -0.68111089 -0.55164236 -0.47892458 0.1495441 0.035984516 -0.040352358 -0.12498896 -0.47719064 -0.59165964 -0.56054139 -0.56864899
"WALKING_DOWNSTAIRS" 6 0.10772883 -0.00099842537 -0.024357382 0.46994618 0.43826339 -0.023087127 0.92447199 -0.23652234 -0.016478495 -0.93842072 -0.95510011 -0.91652759 0.21979105 -0.12540374 -0.090811463 0.19493939 0.5019926 -0.08357233 0.30609624 -0.29828015 0.098371978 -0.15728967 -0.072833063 0.063428439 -0.026674183 -0.15910792 -0.10001336 0.31890312 -0.073937981 0.48006311 0.45544185 0.45312682 0.45544185 0.45312682 0.20085727 0.42482802 0.10383893 0.0056983886 0.051878558 0.15254909 0.28126122 0.44799011 0.068262659 0.53787392 0.34151908 -0.16453803 0.13781267 0.36532773 0.043483632 0.14927675 0.55237646 -0.21341089 0.24568773 -0.0059935299 0.3264727 -0.2922924 -0.12328815 -0.13602528 0.50806862 0.19474234 0.40346034 0.45138258 0.064808278 -0.22102603 0.057213645 0.18863563
"WALKING_DOWNSTAIRS" 7 0.1713487 -0.011861285 -0.086055664 0.16760353 -0.23368462 -0.27816942 0.95884559 -0.13901114 -0.011724385 -0.98647591 -0.97176204 -0.95264484 0.50360032 -0.16024254 -0.38863582 0.13897348 -0.38354138 -0.35327539 0.53081955 -0.29340139 0.16463919 -0.5657389 -0.29417649 -0.41794808 -0.23716561 0.43986972 -0.29990796 -0.50589478 -0.22560917 -0.19565156 0.039943309 0.21876894 0.039943309 0.21876894 -0.13005792 0.14025113 -0.15461455 -0.19614834 -0.3529996 -0.15542925 0.15086691 -0.23226486 -0.18815671 0.17416123 -0.28262945 -0.39912419 -0.036558298 -0.39313263 -0.2313612 0.21146761 -0.41628845 -0.48432668 -0.48369033 -0.20518855 -0.26557605 -0.59222913 -0.36016466 -0.53096942 0.30876482 -0.024486183 0.093602218 0.1889462 -0.22469072 -0.31480253 -0.17950915 -0.18232301
"WALKING_DOWNSTAIRS" 8 0.30561019 -0.016736945 -0.030036114 0.12734882 0.14414905 0.028455133 0.8907462 -0.16214845 -0.33049457 -0.95495193 -0.93678934 -0.87933347 0.056324216 -0.032049148 0.094718905 0.28314039 0.20293208 -0.121821 0.47968877 -0.39468388 -0.33233263 -0.50090339 -0.19602946 -0.17844783 -0.025108504 -0.24297934 -0.48881421 -0.49088488 -0.24226343 -0.16329157 0.20748793 0.02024657 0.20748793 0.02024657 0.28485939 0.041289786 -0.017977431 -0.28138228 -0.23398852 -0.41379912 0.033745423 0.16359768 -0.1735092 0.16216546 0.060934602 0.052342524 0.14736557 0.13396799 -0.24245041 0.30890522 0.19889723 -0.025107977 -0.41892164 -0.15788955 -0.0038501136 -0.52785103 -0.2262145 -0.31970321 0.14506403 -0.21582298 0.15276023 -0.1264231 -0.32975403 -0.37130947 -0.41472059 -0.45299713
"WALKING_DOWNSTAIRS" 9 0.29396836 -0.026153867 -0.022616178 0.39027882 -0.34021887 0.32125351 0.90528709 -0.0076826283 -0.19030876 -0.94807202 -0.94292468 -0.88311125 0.24655593 0.11360512 -0.23781374 0.12973891 -0.27128591 -0.12729705 0.43293675 -0.038204881 -0.21038392 -0.57292579 -0.28574253 -0.25258353 -0.11035334 -0.24636688 0.2414215 -0.55645852 -0.38780697 -0.31750804 0.33077988 0.3858544 0.33077988 0.3858544 -0.02070047 0.17455877 -0.13932566 -0.36837502 -0.38576646 -0.49400966 -0.10890926 -0.26253222 0.062354758 0.54330947 -0.42792363 0.35124072 -0.13579335 -0.24606851 -0.10339924 0.27424446 -0.35857278 -0.14825126 -0.45908407 -0.27972372 -0.19566228 -0.60902938 -0.29449809 -0.34047952 0.088505121 0.31071496 -0.017678537 0.37605309 -0.35117011 -0.49337604 -0.51199874 -0.50341342
"WALKING_DOWNSTAIRS" 10 0.27939325 -0.0040320116 -0.034078421 0.30178236 -0.25166224 -0.18795387 0.9463481 0.048731557 0.066719626 -0.97703001 -0.98264697 -0.84544841 0.30086174 0.28392239 -0.33742912 0.22335605 -0.21865881 -0.48612847 0.40320274 -0.078627924 0.16608921 -0.46944566 -0.33071947 -0.13295524 -0.4497963 0.062108014 0.093260678 -0.55451927 -0.55976458 -0.30477541 0.18335799 0.23366562 0.18335799 0.23366562 -0.038179301 0.093613142 -0.093984119 -0.47753115 -0.49796074 -0.58611125 0.17924715 -0.19009478 -0.21454481 0.34697256 -0.33435886 -0.23782126 0.16934534 -0.23629598 -0.4331807 0.17181845 -0.25338241 -0.53738576 -0.23640983 -0.35995789 -0.049337019 -0.5462297 -0.31796137 -0.24144716 0.22223097 0.047900683 0.065905254 0.12025752 -0.46917405 -0.57564322 -0.55712647 -0.65707592
"WALKING_DOWNSTAIRS" 11 0.27304939 0.02945461 -0.10811381 0.16968723 -0.010238051 -0.32850205 0.93196174 -0.22837661 0.11220308 -0.95927696 -0.89392277 -0.92683408 0.83140938 -0.13996152 0.2648785 -0.14816941 -0.10548147 -0.61337433 0.39244569 -0.25059733 0.16530353 -0.634869 -0.51902919 -0.26938437 -0.29518333 0.1233476 -0.17343819 -0.52618069 -0.69093255 -0.33388408 0.12575117 0.062844369 0.12575117 0.062844369 -0.23068142 -0.17284225 -0.28473602 -0.48723601 -0.5604492 -0.68198742 0.17613024 -0.098898506 -0.38826049 0.16725356 -0.027844179 -0.34815216 -0.16807887 -0.19835097 -0.58656395 -0.20349405 -0.063352509 -0.63769907 -0.47538051 -0.57739068 -0.17480704 -0.68738892 -0.48954044 -0.36998698 0.1384137 -0.14758935 -0.14988452 -0.20861958 -0.50376562 -0.5642055 -0.66926936 -0.72213071
"WALKING_DOWNSTAIRS" 12 0.25374285 0.001715541 -0.051009419 0.20457733 0.19497885 -0.62579585 0.94034758 -0.22254568 -0.02531321 -0.95040499 -0.92533414 -0.92268587 0.17502294 -0.15037756 0.055622132 0.14619263 0.078959439 -0.69328998 0.41535484 -0.28567298 0.13197913 -0.38892831 -0.48126506 -0.50137162 0.080556739 -0.14918525 0.034645954 -0.15837108 -0.58666533 -0.54457776 0.1628967 0.082324491 0.1628967 0.082324491 -0.045260854 0.065142791 -0.19889365 -0.37178428 -0.43678177 -0.56148881 0.066814628 0.12022051 -0.62507473 0.25470391 0.15790069 -0.65616272 0.083642821 -0.025176524 -0.64901706 0.11062924 0.12150884 -0.73771971 -0.21942985 -0.48460541 -0.40493441 -0.44271163 -0.48284011 -0.58299376 0.21321279 -0.1676974 0.088133236 0.036013104 -0.41190231 -0.45186206 -0.53707386 -0.62819432
"WALKING_DOWNSTAIRS" 13 0.26160157 -0.0096823471 -0.090156756 0.17051921 0.047676726 -0.26815271 0.94903833 -0.22862563 0.050382413 -0.97873393 -0.93931228 -0.93456997 0.56472172 -0.5667419 -0.42192057 0.15843766 -0.14646008 -0.40318446 0.42682101 -0.47587575 0.13352715 -0.36780052 -0.36447505 -0.33782333 0.075777971 -0.014985867 0.20959692 -0.25771352 -0.50914438 -0.37612585 0.14058571 0.089619504 0.14058571 0.089619504 -0.039082538 0.081415272 -0.11978545 -0.23743647 -0.42392924 -0.47483938 0.15089282 0.095248912 -0.21295517 0.17818439 -0.045279384 -0.3643058 0.122678 -0.20754399 -0.35066228 0.092842884 -0.13565128 -0.45325595 -0.1527143 -0.3597317 -0.20847033 -0.43662698 -0.37189892 -0.44676283 0.15427696 -0.11817911 0.13303664 0.0039367852 -0.28819596 -0.33329076 -0.45945444 -0.53368431
"WALKING_DOWNSTAIRS" 14 0.28614863 -0.040630078 -0.014627074 0.10482827 0.60328557 0.45674985 0.78687041 -0.27503748 -0.44249286 -0.93800965 -0.94175591 -0.88545767 0.048352674 -0.070268641 0.069908982 0.092422154 0.52612057 -0.14979142 0.37948318 -0.38147928 -0.47181602 -0.53064561 0.0018997711 0.43416914 -0.092716207 0.13706494 -0.29810685 -0.53639576 -0.30271801 0.30098605 0.25443025 0.61397378 0.25443025 0.61397378 0.11469962 0.41942562 0.149196 -0.061930719 -0.22878279 -0.27431177 0.015611158 0.60499253 0.19907457 0.13807007 0.50030476 0.47688744 0.020684649 0.47255872 -0.057642032 0.071130322 0.48139369 -0.24062227 -0.41725775 -0.036497092 0.51004797 -0.56667484 0.017835541 0.27726124 0.63162397 0.35219308 0.33801709 0.50605747 -0.056539963 -0.23102454 -0.25394259 -0.35463867
